id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
457435,Return of the Hero,6.202,523,Released,2018-02-14,7362730,90,False,/uNsqjkqBvGqRX3kLGLrCwmdNseK.jpg,10800000,,tt7064498,fr,Le retour du héros,"France, 1809. Captain Neuville is called to the front, leaving his future bride heartbroken. Her sister decides to write letters on his behalf to cheer her up.",8.264,/5UsjIbxJWRiSAfdeC4AhlJEFtRm.jpg,,"History, Comedy","JD Prod, Les Films sur Mesure, France 3 Cinéma, Nexus Factory, GV Prod, Canal+, Ciné+, La Banque Postale Image 11, uFund, France Télévisions, uMedia","Belgium, France",French,napoleonic wars
593395,Diabolik,6.091,522,Released,2021-12-16,3189418,133,False,/6H1D7eAHNae6omWLGJBcUtoEkXo.jpg,11000000,,tt9381682,it,Diabolik,"1960s, the city of Clerville. The forthcoming visit of heiress Eva Kant, who'll be bringing a famous pink diamond with her, catches the attention of Diabolik, the infallible and elusive thief whose real identity is unknown: while trying to steal the jewel, he finds himself bewitched by Eva's charm, a feeling she may be reciprocating. But the police, led by Inspector Ginko, is rapidly closing in on him...",9.412,/9bOwV2V9r6LikmKHMDgmu9jcE92.jpg,,"Crime, Action, Mystery, Thriller","Mompracem, RAI, Astorina S.A.C.",Italy,"French, Italian","kitsch, comic book, master thief, based on comic, sensuality, gentleman thief, monochrome noir, diabolik"
293767,Billy Lynn's Long Halftime Walk,5.995,522,Released,2016-11-10,30930984,113,False,/c6lXmNPzXevQtD7kTabvQIhZ5zH.jpg,40000000,,tt2513074,en,Billy Lynn's Long Halftime Walk,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad – contrasting the realities of war with America's perceptions.,11.78,/vblJ5cTqZKg3DSyN1z8JxTUyf2Y.jpg,"To walk the path of a hero, you have to see how it all began.","Drama, War","Bona Film Group, The Ink Factory, Marc Platt Productions, Studio 8, TriStar Pictures, Film4 Productions, LStar Capital, Haishang Films","China, United Kingdom, United States of America",English,"post-traumatic stress disorder (ptsd), based on novel or book, war veteran, american football, thanksgiving, cheerleader, soldier, iraq war, producer, effects from the past"
323020,Bis,5.337,521,Released,2015-02-18,10846026,98,False,/xv1FL0ue0B4tLuIQdrxkI0zVFcn.jpg,14000000,,tt4024546,fr,Bis,"Éric and Patrice have been friends since high school. Over the years, they have both taken very different paths: Éric has become a hedonist, has a string of girlfriends and is always on the look out for a new one; Patrice has become a monogamous father with a very ordered life. After a drunken evening, the two childhood friends find themselves cast back into 1986, when they were 17 years old. This return to the past is a dream opportunity to try to change the path their lives will take. What will they do with this second chance?",6.245,/fuW0Qp1Wrnc3NjPslRwKevUKtJW.jpg,They are back in 1986,Comedy,"EuropaCorp, Few, TF1 Films Production",France,French,"changing the past or future, 1980s"
638449,The Last Letter from Your Lover,7.497,521,Released,2021-07-23,1451974,110,False,/AmzVV7kqds8BJBXwnQtx5YpqFdU.jpg,0,https://www.blueprintpictures.com/#/the-last-letter-from-your-lover/,tt1893273,en,The Last Letter from Your Lover,A young journalist in London becomes obsessed with a series of letters she discovers that recounts an intense star-crossed love affair from the 1960s.,17.2,/fDKK51YdOfu9pTmSRw7sHUhGFxm.jpg,Don't leave your love story unwritten.,"Drama, Romance","Blueprint Pictures, The Film Farm","Canada, United Kingdom","English, French","london, england, based on novel or book, cheating, manipulation, love letter, french riviera, car accident, love affair, nonlinear timeline, female journalist, woman director, 1960s, lost memory"
848685,The Beasts,7.503,520,Released,2022-07-20,10238603,138,False,/o1pjbrQB1SmmSo9FZLUWXZDJ1bP.jpg,3900000,https://greenwichentertainment.com/film/the-beasts/,tt15006566,gl,As bestas,"Antoine and Olga, a French couple, have been living in a small village in Galicia for a long time. They practice eco-responsible agriculture and restore abandoned houses to facilitate repopulation. Everything should be idyllic but for their opposition to a wind turbine project that creates a serious conflict with their neighbors. The tension will rise to the point of irreparability.",19.184,/6GCZtTcuUUXOY2IndZu9qHmu2gB.jpg,,"Thriller, Drama","Le Pacte, Arcadia Motion Pictures, Caballo Films, Cronos Entertainment AIE","France, Spain","Galician, Spanish, French",
184098,Think Like a Man Too,6.425,520,Released,2014-06-20,70181428,105,False,/6VLugbQ5DX1KNXccgB7r8zYNAbV.jpg,24000000,http://www.sonypictures.com/movies/thinklikeamantoo/,tt2239832,en,Think Like a Man Too,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",17.035,/bsKfhf0y9Zx7h4j5GHu1JANpKwl.jpg,,"Comedy, Romance",Will Packer Productions,United States of America,English,
373314,Misconduct,5.645,519,Released,2016-02-05,2049761,106,False,/5knrDzDDQQ4vIk4IXFUBcR2dOYU.jpg,11000000,,tt3658772,en,Misconduct,"An ambitious lawyer finds himself caught in a power struggle between a corrupt pharmaceutical executive and his firm’s senior partner. When the case takes a deadly turn, he must race to uncover the truth before he loses everything.",14.362,/A82Kf9AoMaesgxntOCOyVfRgdYH.jpg,Ambition can be deadly,"Thriller, Drama, Mystery","Lionsgate, Mike and Marty Productions",United States of America,"English, Italian",
945729,A Haunting in Venice,6.786,519,Released,2023-09-13,89800000,104,False,/kHlX3oqdD4VGaLpB8O78M25KfdS.jpg,60000000,https://www.20thcenturystudios.com/movies/a-haunting-in-venice,tt22687790,en,A Haunting in Venice,"Celebrated sleuth Hercule Poirot, now retired and living in self-imposed exile in Venice, reluctantly attends a Halloween séance at a decaying, haunted palazzo. When one of the guests is murdered, the detective is thrust into a sinister world of shadows and secrets.",147.584,/1Xgjl22MkAZQUavvOeBqRehrvqO.jpg,Death was only the beginning.,"Mystery, Thriller, Crime","20th Century Studios, Scott Free Productions, The Mark Gordon Company, Genre Films, Agatha Christie Limited","United Kingdom, United States of America","English, Italian","based on novel or book, venice, italy, loss of loved one, detective, medium, grief, whodunit, investigator, guilt, novelist, post world war ii, murder investigation, ghost, séance, murder mystery, spiritism, halloween night, palazzo, retired detective"
348668,A Conspiracy of Faith,7.0,519,Released,2016-03-03,5900000,108,False,/vDSDu2okecJy1gcmPf26bJBMhhV.jpg,5210000,,tt4088268,da,Flaskepost fra P,"Denmark, 2016. A blurred note is found in a bottle that has traveled across the ocean for a long time. After deciphering the cryptic note, Department Q members follow a sinister trail that leads them to investigate a case that occurred in 2008. At the same time, new tragic events take place that test their faith and deepest beliefs.",10.982,/o8ttROXRy2obfcO3IFnORFq9nW8.jpg,,"Crime, Drama, Mystery, Thriller","Det Danske Filminstitut, TV 2, Film i Väst, TV4, Zentropa International Hamburg, Zentropa International Berlin, Zentropa International Norway, ZDF, TV 2, Zentropa Entertainments","Denmark, Germany, Norway, Sweden","Danish, Norwegian","based on novel or book, denmark, co-workers relationship, religious fundamentalism, nordic noir, cold case, message in a bottle, brother sister relationship, afdeling q, faith vs atheism"
433501,City of Lies,6.404,517,Released,2018-09-06,2534122,112,False,/cI9fRbR6mzj51QZJsiIzXZT81TX.jpg,0,http://www.cityofliesfilm.com/,tt2677722,en,City of Lies,"Los Angeles Police Department detective Russell Poole has spent years trying to solve his biggest case -- the murders of The Notorious B.I.G. and Tupac Shakur -- but after two decades, the investigation remains open. Jack Jackson, a reporter desperate to save his reputation and career, is determined to find out why. In search of the truth, the two team up and unravel a growing web of institutional corruption and lies.",20.283,/fEYM0T1HEMxkYtxu6Wsir4vu8M0.jpg,"The only thing more notorious than the crime, was the cover up.","Crime, Thriller, Drama","Infinitum Nihil, Romulus Entertainment, Good Films Collective, Lipsync Productions, Miramax, FilmNation Entertainment, Saban Films",United States of America,English,"based on novel or book, based on true story, los angeles, california, true crime, rap"
448776,A Prayer Before Dawn,6.757,516,Released,2018-05-24,958883,116,False,/tyaVwOLIpAzZFP0qmXm2VZhYkxZ.jpg,0,http://prayerbeforedawn.movie,tt4080956,en,A Prayer Before Dawn,"The amazing true story of Billy Moore, an English boxer incarcerated in Thailand’s most notorious prison. Thrown into a world of drugs and violence, he finds his best chance to escape is to fight his way out in prison Muay Thai tournaments.",15.054,/toYs3tZrHbSKJS1hmiTY1fJnPjm.jpg,The fight starts from inside.,"Drama, Action, Crime","Meridian Entertainment, Hurricane Films, Senorita Films, Indochina Productions, Symbolic Exchange","Cambodia, China, France, United Kingdom, United States of America","English, Thai","prison, prisoner, based on novel or book, thailand, biography, based on true story, muay thai, kick boxing, based on memoir or autobiography, drugs, outsider, boxing, thai boxing, ladyboy, chiang mai"
543580,They Shall Not Grow Old,7.759,516,Released,2018-11-09,20904188,99,False,/d1WK4WyqjX2WqtCOLD5pn4jxLQN.jpg,0,http://www.theyshallnotgrowold.movie,tt7905466,en,They Shall Not Grow Old,"A documentary about World War I with never-before-seen footage to commemorate the centennial of Armistice Day, and the end of the war.",8.067,/yMGfJeTXUdIjOqjS0jJfjgYEuYC.jpg,,"Documentary, History, War","Imperial War Museums, WingNut Films, 14-18 NOW, House Productions","New Zealand, Turkey, United Kingdom",English,"world war i, trenches, 1910s, trench warfare, armistice day"
513347,Flavors of Youth,6.876,515,Released,2018-08-04,496334,74,False,/k4qOVgnpAjdtW7DGYOtIcWLzZ9d.jpg,0,https://shikioriori.jp,tt8176578,zh,肆式青春,"The rigorous city life of China, while bustling and unforgiving, contains the everlasting memories of days past. Three stories told in three different cities, follow the loss of youth and the daunting realization of adulthood. Though reality may seem ever changing, unchangeable are the short-lived moments of one's childhood days. A plentiful bowl of noodles, the beauty of family and the trials of first love endure the inevitable flow of time, as three different characters explore the strength of bonds and the warmth of cherished memories. Within the disorder of the present world, witness these quaint stories recognize the comfort of the past, and attempt to revive the neglected flavors of youth.",26.546,/ueHeH5ergeHx27L4SCI9qlmwczA.jpg,Three different stories of youth set in different cities of China.,"Animation, Romance, Drama","CoMix Wave Films, Haoliners Animation","China, Japan","Cantonese, Mandarin","friendship, anthology, coming of age, modern china, young love, anime, guangzhou, working life, shanghai"
241258,Incarnate,5.354,513,Released,2016-12-01,6341855,91,False,/aOZ9Sd3HorqCU4P3mcQE77i1Opq.jpg,5000000,,tt3216348,en,Incarnate,An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.,12.143,/8j8PLnghBHpDEGfANNh8wc5cT4F.jpg,Faith has failed us.,"Horror, Thriller","WWE Studios, Blumhouse Productions, IM Global",United States of America,English,"new york city, vatican, wheelchair, exorcism, wheelchair user   , possessed, scientist, demon, exorcist"
407449,Lucky,7.351,513,Released,2017-09-29,955925,88,False,/7mCE4QisFuJqxbLGK4WiyM5fjjl.jpg,0,http://www.luckythefilm.com,tt5859238,en,Lucky,"Follows the journey of a 90-year-old atheist and the quirky characters that inhabit his off-the-map desert town. He finds himself at the precipice of life, thrust into a journey of self-exploration.",8.964,/8odHgC6NC0K8oy8M7YkEao05TgC.jpg,,Drama,"Lagralane Group, The, Magnolia Pictures, Divide / Conquer, Superlative Films",United States of America,"English, Spanish","atheist, elderly, spiritual journey"
210947,Afflicted,6.463,513,Released,2014-04-04,121179,85,False,/5df2SlPsS3qy2ingji1Wf1sCMO.jpg,318000,https://www.cbsfilms.com/afflicted/,tt2309961,en,Afflicted,Two friends' tour of Europe takes a dark turn when one of them contracts a mysterious illness. They race to find out what it is and how to cure it before the sickness consumes him completely.,9.708,/bMkRWgAvwe0XkpL8swG7UA4N4Q8.jpg,Captured. On Film.,"Horror, Thriller",Téléfilm Canada,Canada,"Italian, English, French","vampire, italy, mockumentary, europe journey, found footage, blood sucking, death of best friend"
445954,Acts of Vengeance,5.91,512,Released,2017-10-27,320705,87,False,/wWumWStpmAKsmR042Fgzcm6uHUm.jpg,10000000,,tt6288694,en,Acts of Vengeance,"A fast-talking lawyer transforms his body and takes a vow of silence, not to be broken until he finds out who killed his wife and daughter and has his revenge.",25.178,/r5o6vWPYOQs6bv91gQ8kQs2zQYl.jpg,Payback Speaks Louder Than Words,"Thriller, Action, Drama",Nu Boyana Film Studios,"United States of America, Bulgaria",English,"homeless person, fight, detective, child murder, talent show, revenge, murder, lawyer, drinking, underground fighting, murder investigation, homeless, death of wife"
596054,Heroic Losers,7.631,511,Released,2019-08-15,7364054,116,False,/431KEqTcCkKIjIF5Vl22yP8LJGT.jpg,0,,tt10384744,es,La odisea de los giles,"In a town in the Northwest of the province of Buenos Aires, a group of neighbors is organized to recover the economy of the area, but when the corralito is implemented in the country and they suffer a fraud, their hopes disappear. Now, they will unite to recover the lost money and give the blow of their lives to their greatest enemy.",10.916,/9MaAzW8sERDcIEYORE7jzeCew3P.jpg,,"Comedy, Thriller","K & S Films, Kenya Films, Mod Producciones, TVE, Telefe, INCAA, Cine Argentino","Argentina, Spain",Spanish,
507505,El Angel,7.428,511,Released,2018-08-09,10452324,115,False,/gRxlzFYDKdzNnhu8OFIKm3i9b6f.jpg,3000000,,tt7204348,es,El Ángel,"Buenos Aires, Argentina, 1971. Carlos Robledo Puch is a 19-year-old boy with an angelic face, but a vocational thief as well, who acts ruthlessly, without remorse. When he meets Ramón, they follow together a dark path of crime and death.",8.898,/iYrcnrxv80L9JbV9YfVv45VpNM2.jpg,Inspired by true events.,"Drama, Crime","El Deseo, K & S Films, INCAA, Underground Producciones, Telefe, TVE","Argentina, Spain",Spanish,"1970s, based on true story, male homosexuality, argentina, bisexual man, teenage gang, armed robbery, gay theme, lgbt interest"
